"","deveg","reveg","branching","sympodial","sympodial.node","flower","im","flo.count","flo.first","branching.first","branched","branched.first","symped","type","type.alt","name","symped.node"
"654",10.6,2.4,1,26,1,1,30,6,1,1,2,2,1,7,8,"sft",1
"655",10.6,2.5,1,28,1,1,27,5,1,1,2,2,1,7,8,"sft",1
"656",10.6,2.6,1,26,1,1,30,7,1,1,2,2,1,7,8,"sft",1
"657",10.6,2.7,1,30,1,1,28,5,1,1,2,2,1,7,8,"sft",1
"658",10.6,2.8,1,27,1,1,23,4,1,1,2,2,1,7,8,"sft",1
"659",10.6,2.9,1,32,1,1,20,4,1,1,2,2,1,7,8,"sft",1
"660",10.6,3,1,28,1,1,19,4,1,1,2,2,1,7,8,"sft",1
"661",11.1,0.1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"662",11.1,0.2,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"663",11.1,0.3,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"664",11.1,0.4,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"665",11.1,0.5,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"666",11.1,0.6,1,0,0,1,2,2,2,1,2,2,0,2,2,"wt",0
"667",11.1,0.7,1,0,0,1,2,2,2,1,2,2,0,2,2,"wt",0
"668",11.1,0.8,1,0,0,1,2,2,2,1,2,2,0,2,2,"wt",0
"669",11.1,0.9,1,0,0,1,2,2,2,1,2,2,0,2,2,"wt",0
"670",11.1,1,1,0,0,1,2,2,2,1,2,2,0,2,2,"wt",0
"671",11.1,1.1,1,0,0,1,2,2,2,1,2,2,0,2,2,"wt",0
"672",11.1,1.2,1,0,0,1,2,2,1,1,2,2,0,2,2,"wt",0
"673",11.1,1.3,1,0,0,1,5,3,1,1,2,2,0,2,2,"wt",0
"674",11.1,1.4,1,0,0,1,9,4,1,1,2,2,0,2,2,"wt",0
"675",11.1,1.5,1,7,5,1,28,7,1,1,2,2,1,7,7,"sft",2
"676",11.1,1.6,1,12,4,1,31,7,1,1,2,2,1,7,7,"sft",2
"677",11.1,1.7,1,13,3,1,32,8,1,1,2,2,1,7,7,"sft",2
"678",11.1,1.8,1,16,3,1,32,7,1,1,2,2,1,7,7,"sft",2
"679",11.1,1.9,1,19,3,1,28,7,1,1,2,2,1,7,7,"sft",2
"680",11.1,2,1,14,1,1,37,8,1,1,2,2,1,7,8,"sft",1
"681",11.1,2.1,1,17,1,1,31,7,1,1,2,2,1,7,8,"sft",1
"682",11.1,2.2,1,20,1,1,31,8,1,1,2,2,1,7,8,"sft",1
"683",11.1,2.3,1,25,1,1,31,7,1,1,2,2,1,7,8,"sft",1
"684",11.1,2.4,1,24,1,1,30,7,1,1,2,2,1,7,8,"sft",1
"685",11.1,2.5,1,29,1,1,29,4,1,1,2,2,1,7,8,"sft",1
"686",11.1,2.6,1,32,1,1,24,4,1,1,2,2,1,7,8,"sft",1
"687",11.1,2.7,1,29,1,1,28,6,1,1,2,2,1,7,8,"sft",1
"688",11.1,2.8,1,33,1,1,26,5,1,1,2,2,1,7,8,"sft",1
"689",11.1,2.9,1,30,1,1,21,4,1,1,2,2,1,7,8,"sft",1
"690",11.1,3,1,27,1,1,19,4,1,1,2,2,1,7,8,"sft",1
"691",11.6,0.1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"692",11.6,0.2,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"693",11.6,0.3,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"694",11.6,0.4,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"695",11.6,0.5,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"696",11.6,0.6,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"697",11.6,0.7,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"698",11.6,0.8,1,0,0,1,2,2,2,1,2,2,0,2,2,"wt",0
"699",11.6,0.9,1,0,0,1,2,2,2,1,2,2,0,2,2,"wt",0
"700",11.6,1,1,0,0,1,2,2,2,1,2,2,0,2,2,"wt",0
"701",11.6,1.1,1,0,0,1,2,2,2,1,2,2,0,2,2,"wt",0
"702",11.6,1.2,1,0,0,1,2,2,2,1,2,2,0,2,2,"wt",0
"703",11.6,1.3,1,0,0,1,4,3,1,1,2,2,0,2,2,"wt",0
"704",11.6,1.4,1,0,0,1,5,3,1,1,2,2,0,2,2,"wt",0
"705",11.6,1.5,1,0,0,1,9,4,1,1,2,2,0,2,2,"wt",0
"706",11.6,1.6,1,10,4,1,29,8,1,1,2,2,1,7,7,"sft",2
"707",11.6,1.7,1,9,3,1,29,8,1,1,2,2,1,7,7,"sft",2
"708",11.6,1.8,1,17,3,1,31,8,1,1,2,2,1,7,7,"sft",2
"709",11.6,1.9,1,16,3,1,31,6,1,1,2,2,1,7,7,"sft",2
"710",11.6,2,1,21,1,1,29,5,1,1,2,2,1,7,8,"sft",1
"711",11.6,2.1,1,19,1,1,33,8,1,1,2,2,1,7,8,"sft",1
"712",11.6,2.2,1,16,1,1,32,8,1,1,2,2,1,7,8,"sft",1
"713",11.6,2.3,1,24,1,1,28,7,1,1,2,2,1,7,8,"sft",1
"714",11.6,2.4,1,25,1,1,30,7,1,1,2,2,1,7,8,"sft",1
"715",11.6,2.5,1,26,1,1,31,5,1,1,2,2,1,7,8,"sft",1
"716",11.6,2.6,1,30,1,1,25,4,1,1,2,2,1,7,8,"sft",1
"717",11.6,2.7,1,31,1,1,22,4,1,1,2,2,1,7,8,"sft",1
"718",11.6,2.8,1,30,1,1,26,6,1,1,2,2,1,7,8,"sft",1
"719",11.6,2.9,1,28,1,1,22,5,1,1,2,2,1,7,8,"sft",1
"720",11.6,3,1,29,1,1,21,5,1,1,2,2,1,7,8,"sft",1
"721",12.1,0.1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"722",12.1,0.2,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"723",12.1,0.3,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"724",12.1,0.4,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"725",12.1,0.5,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"726",12.1,0.6,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"727",12.1,0.7,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"728",12.1,0.8,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"729",12.1,0.9,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"730",12.1,1,1,0,0,1,2,2,2,1,2,2,0,2,2,"wt",0
"731",12.1,1.1,1,0,0,1,2,2,2,1,2,2,0,2,2,"wt",0
"732",12.1,1.2,1,0,0,1,2,2,2,1,2,2,0,2,2,"wt",0
"733",12.1,1.3,1,0,0,1,2,2,1,1,2,2,0,2,2,"wt",0
"734",12.1,1.4,1,0,0,1,5,3,1,1,2,2,0,2,2,"wt",0
"735",12.1,1.5,1,0,0,1,5,3,1,1,2,2,0,2,2,"wt",0
"736",12.1,1.6,1,6,5,1,29,7,1,1,2,2,1,7,7,"sft",2
"737",12.1,1.7,1,11,4,1,28,7,1,1,2,2,1,7,7,"sft",2
"738",12.1,1.8,1,15,3,1,33,8,1,1,2,2,1,7,7,"sft",2
"739",12.1,1.9,1,17,3,1,32,6,1,1,2,2,1,7,7,"sft",2
"740",12.1,2,1,20,3,1,31,5,1,1,2,2,1,7,7,"sft",2
"741",12.1,2.1,1,18,1,1,28,7,1,1,2,2,1,7,8,"sft",1
"742",12.1,2.2,1,18,1,1,31,7,1,1,2,2,1,7,8,"sft",1
"743",12.1,2.3,1,21,1,1,31,8,1,1,2,2,1,7,8,"sft",1
"744",12.1,2.4,1,27,1,1,29,6,1,1,2,2,1,7,8,"sft",1
"745",12.1,2.5,1,25,1,1,26,7,1,1,2,2,1,7,8,"sft",1
"746",12.1,2.6,1,31,1,1,26,4,1,1,2,2,1,7,8,"sft",1
"747",12.1,2.7,1,30,1,1,23,4,1,1,2,2,1,7,8,"sft",1
"748",12.1,2.8,1,28,1,1,26,6,1,1,2,2,1,7,8,"sft",1
"749",12.1,2.9,1,32,1,1,25,5,1,1,2,2,1,7,8,"sft",1
"750",12.1,3,1,30,1,1,19,4,1,1,2,2,1,7,8,"sft",1
"751",12.6,0.1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"752",12.6,0.2,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"753",12.6,0.3,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"754",12.6,0.4,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"755",12.6,0.5,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"756",12.6,0.6,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"757",12.6,0.7,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"758",12.6,0.8,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"759",12.6,0.9,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"760",12.6,1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"761",12.6,1.1,1,0,0,1,2,2,2,1,2,2,0,2,2,"wt",0
"762",12.6,1.2,1,0,0,1,2,2,2,1,2,2,0,2,2,"wt",0
"763",12.6,1.3,1,0,0,1,2,2,2,1,2,2,0,2,2,"wt",0
"764",12.6,1.4,1,0,0,1,2,2,1,1,2,2,0,2,2,"wt",0
"765",12.6,1.5,1,0,0,1,5,3,1,1,2,2,0,2,2,"wt",0
"766",12.6,1.6,1,0,0,1,9,4,1,1,2,2,0,2,2,"wt",0
"767",12.6,1.7,1,12,4,1,28,8,1,1,2,2,1,7,7,"sft",2
"768",12.6,1.8,1,10,3,1,29,8,1,1,2,2,1,7,7,"sft",2
"769",12.6,1.9,1,19,3,1,30,8,1,1,2,2,1,7,7,"sft",2
"770",12.6,2,1,14,3,1,29,7,1,1,2,2,1,7,7,"sft",2
"771",12.6,2.1,1,23,1,1,25,5,1,1,2,2,1,7,8,"sft",1
"772",12.6,2.2,1,17,1,1,30,8,1,1,2,2,1,7,8,"sft",1
"773",12.6,2.3,1,21,1,1,29,7,1,1,2,2,1,7,8,"sft",1
"774",12.6,2.4,1,24,1,1,30,6,1,1,2,2,1,7,8,"sft",1
"775",12.6,2.5,1,26,1,1,29,7,1,1,2,2,1,7,8,"sft",1
"776",12.6,2.6,1,29,1,1,26,4,1,1,2,2,1,7,8,"sft",1
"777",12.6,2.7,1,28,1,1,25,4,1,1,2,2,1,7,8,"sft",1
"778",12.6,2.8,1,29,1,1,21,4,1,1,2,2,1,7,8,"sft",1
"779",12.6,2.9,1,31,1,1,25,6,1,1,2,2,1,7,8,"sft",1
"780",12.6,3,1,29,1,1,21,5,1,1,2,2,1,7,8,"sft",1
"781",13.1,0.1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"782",13.1,0.2,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"783",13.1,0.3,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"784",13.1,0.4,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"785",13.1,0.5,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"786",13.1,0.6,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"787",13.1,0.7,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"788",13.1,0.8,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"789",13.1,0.9,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"790",13.1,1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"791",13.1,1.1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"792",13.1,1.2,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"793",13.1,1.3,1,0,0,1,2,2,2,1,2,2,0,2,2,"wt",0
"794",13.1,1.4,1,0,0,1,2,2,1,1,2,2,0,2,2,"wt",0
"795",13.1,1.5,1,0,0,1,2,2,1,1,2,2,0,2,2,"wt",0
"796",13.1,1.6,1,0,0,1,5,3,1,1,2,2,0,2,2,"wt",0
"797",13.1,1.7,1,7,5,1,29,7,1,1,2,2,1,7,7,"sft",2
"798",13.1,1.8,1,14,4,1,29,7,1,1,2,2,1,7,7,"sft",2
"799",13.1,1.9,1,11,3,1,31,8,1,1,2,2,1,7,7,"sft",2
"800",13.1,2,1,14,3,1,30,7,1,1,2,2,1,7,7,"sft",2
"801",13.1,2.1,1,22,3,1,25,5,1,1,2,2,1,7,7,"sft",2
"802",13.1,2.2,1,17,1,1,25,5,1,1,2,2,1,7,8,"sft",1
"803",13.1,2.3,1,20,1,1,28,7,1,1,2,2,1,7,8,"sft",1
"804",13.1,2.4,1,22,1,1,29,7,1,1,2,2,1,7,8,"sft",1
"805",13.1,2.5,1,24,1,1,29,7,1,1,2,2,1,7,8,"sft",1
"806",13.1,2.6,1,26,1,1,26,6,1,1,2,2,1,7,8,"sft",1
"807",13.1,2.7,1,29,1,1,24,5,1,1,2,2,1,7,8,"sft",1
"808",13.1,2.8,1,31,1,1,22,4,1,1,2,2,1,7,8,"sft",1
"809",13.1,2.9,1,30,1,1,19,4,1,1,2,2,1,7,8,"sft",1
"810",13.1,3,1,32,1,1,25,5,1,1,2,2,1,7,8,"sft",1
"811",13.6,0.1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"812",13.6,0.2,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"813",13.6,0.3,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"814",13.6,0.4,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"815",13.6,0.5,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"816",13.6,0.6,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"817",13.6,0.7,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"818",13.6,0.8,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"819",13.6,0.9,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"820",13.6,1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"821",13.6,1.1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"822",13.6,1.2,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"823",13.6,1.3,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"824",13.6,1.4,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"825",13.6,1.5,1,0,0,1,2,2,1,1,2,2,0,2,2,"wt",0
"826",13.6,1.6,1,0,0,1,2,2,1,1,2,2,0,2,2,"wt",0
"827",13.6,1.7,1,0,0,1,5,3,1,1,2,2,0,2,2,"wt",0
"828",13.6,1.8,1,12,4,1,29,7,1,1,2,2,1,7,7,"sft",2
"829",13.6,1.9,1,11,3,1,30,8,1,1,2,2,1,7,7,"sft",2
"830",13.6,2,1,20,3,1,28,6,1,1,2,2,1,7,7,"sft",2
"831",13.6,2.1,1,18,3,1,27,7,1,1,2,2,1,7,7,"sft",2
"832",13.6,2.2,1,19,1,1,27,7,1,1,2,2,1,7,8,"sft",1
"833",13.6,2.3,1,23,1,1,23,5,1,1,2,2,1,7,8,"sft",1
"834",13.6,2.4,1,23,1,1,27,7,1,1,2,2,1,7,8,"sft",1
"835",13.6,2.5,1,22,1,1,28,7,1,1,2,2,1,7,8,"sft",1
"836",13.6,2.6,1,27,1,1,27,7,1,1,2,2,1,7,8,"sft",1
"837",13.6,2.7,1,31,1,1,24,4,1,1,2,2,1,7,8,"sft",1
"838",13.6,2.8,1,29,1,1,21,4,1,1,2,2,1,7,8,"sft",1
"839",13.6,2.9,1,29,1,1,20,4,1,1,2,2,1,7,8,"sft",1
"840",13.6,3,1,29,1,1,19,4,1,1,2,2,1,7,8,"sft",1
"841",14.1,0.1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"842",14.1,0.2,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"843",14.1,0.3,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"844",14.1,0.4,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"845",14.1,0.5,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"846",14.1,0.6,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"847",14.1,0.7,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"848",14.1,0.8,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"849",14.1,0.9,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"850",14.1,1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"851",14.1,1.1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"852",14.1,1.2,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"853",14.1,1.3,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"854",14.1,1.4,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"855",14.1,1.5,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"856",14.1,1.6,1,0,0,1,2,2,1,1,2,2,0,2,2,"wt",0
"857",14.1,1.7,1,0,0,1,4,3,1,1,2,2,0,2,2,"wt",0
"858",14.1,1.8,1,10,6,1,26,8,1,1,2,2,1,7,7,"sft",2
"859",14.1,1.9,1,18,4,1,22,6,1,1,2,2,1,7,7,"sft",2
"860",14.1,2,1,15,3,1,27,8,1,1,2,2,1,7,7,"sft",2
"861",14.1,2.1,1,15,3,1,28,7,1,1,2,2,1,7,7,"sft",2
"862",14.1,2.2,1,24,3,1,21,5,1,1,2,2,1,7,7,"sft",2
"863",14.1,2.3,1,20,1,1,25,5,1,1,2,2,1,7,8,"sft",1
"864",14.1,2.4,1,22,1,1,19,5,1,1,2,2,1,7,8,"sft",1
"865",14.1,2.5,1,20,1,1,32,6,1,1,2,2,1,7,8,"sft",1
"866",14.1,2.6,1,26,1,1,27,7,1,1,2,2,1,7,8,"sft",1
"867",14.1,2.7,1,27,1,1,25,5,1,1,2,2,1,7,8,"sft",1
"868",14.1,2.8,1,26,1,1,25,5,1,1,2,2,1,7,8,"sft",1
"869",14.1,2.9,1,32,1,1,18,4,1,1,2,2,1,7,8,"sft",1
"870",14.1,3,1,31,1,1,17,4,1,1,2,2,1,7,8,"sft",1
"871",14.6,0.1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"872",14.6,0.2,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"873",14.6,0.3,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"874",14.6,0.4,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"875",14.6,0.5,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"876",14.6,0.6,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"877",14.6,0.7,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"878",14.6,0.8,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"879",14.6,0.9,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"880",14.6,1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"881",14.6,1.1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"882",14.6,1.2,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"883",14.6,1.3,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"884",14.6,1.4,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"885",14.6,1.5,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"886",14.6,1.6,1,0,0,1,1,2,1,1,2,2,0,2,2,"wt",0
"887",14.6,1.7,1,0,0,1,2,2,1,1,2,2,0,2,2,"wt",0
"888",14.6,1.8,1,0,0,1,5,3,1,1,2,2,0,2,2,"wt",0
"889",14.6,1.9,1,12,4,1,27,7,1,1,2,2,1,7,7,"sft",2
"890",14.6,2,1,12,3,1,31,8,1,1,2,2,1,7,7,"sft",2
"891",14.6,2.1,1,21,3,1,28,5,1,1,2,2,1,7,7,"sft",2
"892",14.6,2.2,1,21,3,1,25,6,1,1,2,2,1,7,7,"sft",2
"893",14.6,2.3,1,19,3,1,20,5,1,1,2,2,1,7,7,"sft",2
"894",14.6,2.4,1,22,1,1,18,5,1,1,2,2,1,7,8,"sft",1
"895",14.6,2.5,1,23,1,1,26,6,1,1,2,2,1,7,8,"sft",1
"896",14.6,2.6,1,23,1,1,27,7,1,1,2,2,1,7,8,"sft",1
"897",14.6,2.7,1,28,1,1,26,7,1,1,2,2,1,7,8,"sft",1
"898",14.6,2.8,1,32,1,1,23,4,1,1,2,2,1,7,8,"sft",1
"899",14.6,2.9,1,31,1,1,18,4,1,1,2,2,1,7,8,"sft",1
"900",14.6,3,1,30,1,1,17,4,1,1,2,2,1,7,8,"sft",1
"901",15.1,0.1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"902",15.1,0.2,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"903",15.1,0.3,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"904",15.1,0.4,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"905",15.1,0.5,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"906",15.1,0.6,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"907",15.1,0.7,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"908",15.1,0.8,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"909",15.1,0.9,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"910",15.1,1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"911",15.1,1.1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"912",15.1,1.2,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"913",15.1,1.3,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"914",15.1,1.4,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"915",15.1,1.5,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"916",15.1,1.6,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"917",15.1,1.7,1,0,0,1,1,2,1,1,2,2,0,2,2,"wt",0
"918",15.1,1.8,1,0,0,1,2,2,1,1,2,2,0,2,2,"wt",0
"919",15.1,1.9,1,7,7,1,24,7,1,1,2,2,1,7,7,"sft",2
"920",15.1,2,1,19,4,1,23,6,1,1,2,2,1,7,7,"sft",2
"921",15.1,2.1,1,17,3,1,28,7,1,1,2,2,1,7,7,"sft",2
"922",15.1,2.2,1,19,3,1,25,7,1,1,2,2,1,7,7,"sft",2
"923",15.1,2.3,1,23,3,1,19,5,1,1,2,2,1,7,7,"sft",2
"924",15.1,2.4,1,23,1,1,19,5,1,1,2,2,1,7,8,"sft",1
"925",15.1,2.5,1,21,1,1,15,4,1,1,2,2,1,7,8,"sft",1
"926",15.1,2.6,1,22,1,1,26,6,1,1,2,2,1,7,8,"sft",1
"927",15.1,2.7,1,27,1,1,26,6,1,1,2,2,1,7,8,"sft",1
"928",15.1,2.8,1,29,1,1,24,5,1,1,2,2,1,7,8,"sft",1
"929",15.1,2.9,1,28,1,1,22,5,1,1,2,2,1,7,8,"sft",1
"930",15.1,3,1,29,1,1,18,4,1,1,2,2,1,7,8,"sft",1
"931",15.6,0.1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"932",15.6,0.2,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"933",15.6,0.3,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"934",15.6,0.4,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"935",15.6,0.5,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"936",15.6,0.6,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"937",15.6,0.7,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"938",15.6,0.8,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"939",15.6,0.9,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"940",15.6,1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"941",15.6,1.1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"942",15.6,1.2,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"943",15.6,1.3,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"944",15.6,1.4,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"945",15.6,1.5,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"946",15.6,1.6,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"947",15.6,1.7,1,0,0,1,1,2,1,1,2,2,0,2,2,"wt",0
"948",15.6,1.8,1,0,0,1,1,2,1,1,2,2,0,2,2,"wt",0
"949",15.6,1.9,1,0,0,1,2,2,1,1,2,2,0,2,2,"wt",0
"950",15.6,2,1,12,4,1,26,7,1,1,2,2,1,7,7,"sft",2
"951",15.6,2.1,1,15,3,1,22,6,1,1,2,2,1,7,7,"sft",2
"952",15.6,2.2,1,23,3,1,24,5,1,1,2,2,1,7,7,"sft",2
"953",15.6,2.3,1,22,3,1,25,5,1,1,2,2,1,7,7,"sft",2
"954",15.6,2.4,1,20,3,1,23,5,1,1,2,2,1,7,7,"sft",2
"955",15.6,2.5,1,21,1,1,14,5,1,1,2,2,1,7,8,"sft",1
"956",15.6,2.6,1,22,1,1,20,4,1,1,2,2,1,7,8,"sft",1
"957",15.6,2.7,1,24,1,1,26,7,1,1,2,2,1,7,8,"sft",1
"958",15.6,2.8,1,28,1,1,26,6,1,1,2,2,1,7,8,"sft",1
"959",15.6,2.9,1,29,1,1,23,4,1,1,2,2,1,7,8,"sft",1
"960",15.6,3,1,31,1,1,17,4,1,1,2,2,1,7,8,"sft",1
"961",16.1,0.1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"962",16.1,0.2,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"963",16.1,0.3,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"964",16.1,0.4,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"965",16.1,0.5,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"966",16.1,0.6,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"967",16.1,0.7,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"968",16.1,0.8,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"969",16.1,0.9,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"970",16.1,1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"971",16.1,1.1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"972",16.1,1.2,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"973",16.1,1.3,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"974",16.1,1.4,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"975",16.1,1.5,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"976",16.1,1.6,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"977",16.1,1.7,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"978",16.1,1.8,1,0,0,1,1,2,1,1,2,2,0,2,2,"wt",0
